Mesh250m,PeriodKey,PriceIndex,Latitude,Longitude
53392557,2014-Q2,0.9685963260533598,35.54981727638133,139.71505522727966
53392557,2014-Q3,0.7876976554943331,35.54981727638133,139.71505522727966
53392557,2014-Q4,0.81438601291548,35.54981727638133,139.71505522727966
53392557,2015-Q1,0.907600565348767,35.54981727638133,139.71505522727966
53392557,2015-Q2,0.8413502735668588,35.54981727638133,139.71505522727966
53392557,2015-Q3,0.9147405090146726,35.54981727638133,139.71505522727966
53392557,2015-Q4,0.6550983593791704,35.54981727638133,139.71505522727966
53392557,2016-Q1,0.7568534596149332,35.54981727638133,139.71505522727966
53392557,2016-Q2,0.826927124375471,35.54981727638133,139.71505522727966
53392557,2016-Q3,0.7176909576314076,35.54981727638133,139.71505522727966
53392557,2016-Q4,0.6989126493746702,35.54981727638133,139.71505522727966
53392557,2017-Q1,0.6952048082816765,35.54981727638133,139.71505522727966
53392557,2017-Q2,0.6889751232959924,35.54981727638133,139.71505522727966
53392557,2017-Q3,0.8209342015531123,35.54981727638133,139.71505522727966
53392557,2017-Q4,1.0381085603092142,35.54981727638133,139.71505522727966
53392557,2018-Q1,0.7332908475977357,35.54981727638133,139.71505522727966
53392557,2018-Q2,0.6870937400769365,35.54981727638133,139.71505522727966
53392557,2018-Q3,0.662827382384332,35.54981727638133,139.71505522727966
53392557,2018-Q4,0.7627241436709761,35.54981727638133,139.71505522727966
53392557,2019-Q1,0.7808408685637152,35.54981727638133,139.71505522727966
53392557,2019-Q2,0.6575270995995467,35.54981727638133,139.71505522727966
53392557,2019-Q3,0.8430674286113862,35.54981727638133,139.71505522727966
53392557,2019-Q4,0.7138246564283279,35.54981727638133,139.71505522727966
53392557,2020-Q1,0.6799928322463704,35.54981727638133,139.71505522727966
53392557,2020-Q2,0.7722040464498298,35.54981727638133,139.71505522727966
53392557,2020-Q3,0.6720481604267048,35.54981727638133,139.71505522727966
53392557,2020-Q4,0.8364729585613985,35.54981727638133,139.71505522727966
53392557,2021-Q1,0.7723995407676542,35.54981727638133,139.71505522727966
53392557,2021-Q2,0.699139866932588,35.54981727638133,139.71505522727966
53392557,2021-Q3,1.0468782117741122,35.54981727638133,139.71505522727966
53392557,2021-Q4,0.8948229489496221,35.54981727638133,139.71505522727966
53392557,2022-Q1,1.0320461875544429,35.54981727638133,139.71505522727966
53392557,2022-Q2,0.8821752303141946,35.54981727638133,139.71505522727966
53392557,2022-Q3,0.7571023397518986,35.54981727638133,139.71505522727966
53392557,2022-Q4,0.8237207275136765,35.54981727638133,139.71505522727966
53392557,2023-Q1,0.8947071638763672,35.54981727638133,139.71505522727966
53392557,2023-Q2,0.8508245531726064,35.54981727638133,139.71505522727966
53392557,2023-Q3,0.745486948346932,35.54981727638133,139.71505522727966
53392557,2023-Q4,0.9219935587046185,35.54981727638133,139.71505522727966
53392557,2024-Q1,1.0129977161920527,35.54981727638133,139.71505522727966
53392557,2024-Q2,0.6887734757101228,35.54981727638133,139.71505522727966
53392557,2024-Q3,0.8092081473295387,35.54981727638133,139.71505522727966
53392557,2024-Q4,0.6292628558497351,35.54981727638133,139.71505522727966
53392557,2025-Q1,0.6682679639951092,35.54981727638133,139.71505522727966
53392567,2015-Q3,1.0,35.55226134751085,139.72225964069366
53392567,2020-Q2,0.8601597336366185,35.55226134751085,139.72225964069366
53392568,2005-Q3,1.0,35.55470541864037,139.72946405410767
53392568,2005-Q4,0.9369713977841121,35.55470541864037,139.72946405410767
53392568,2006-Q1,0.9201764925706364,35.55470541864037,139.72946405410767
53392568,2006-Q2,0.7847914989876911,35.55470541864037,139.72946405410767
53392568,2006-Q3,1.0867518379292116,35.55470541864037,139.72946405410767
53392568,2006-Q4,0.7776607729071632,35.55470541864037,139.72946405410767
53392568,2007-Q1,0.8588055113230639,35.55470541864037,139.72946405410767
53392568,2007-Q2,1.0155542171187788,35.55470541864037,139.72946405410767
53392568,2007-Q3,1.0768705005080432,35.55470541864037,139.72946405410767
53392568,2007-Q4,0.5955011162296582,35.55470541864037,139.72946405410767
53392568,2008-Q1,0.8634258331635821,35.55470541864037,139.72946405410767
53392568,2008-Q2,0.6503347695435223,35.55470541864037,139.72946405410767
53392568,2008-Q3,0.8186956737677024,35.55470541864037,139.72946405410767
53392568,2008-Q4,0.652143404194367,35.55470541864037,139.72946405410767
53392568,2009-Q1,0.7032212489882425,35.55470541864037,139.72946405410767
53392568,2009-Q2,0.6673863641418535,35.55470541864037,139.72946405410767
53392568,2009-Q3,0.7210659954559676,35.55470541864037,139.72946405410767
53392568,2009-Q4,0.6178017569426053,35.55470541864037,139.72946405410767
53392568,2010-Q1,0.908748939550038,35.55470541864037,139.72946405410767
53392568,2010-Q2,0.9896657963461024,35.55470541864037,139.72946405410767
53392568,2010-Q3,1.0389093762388442,35.55470541864037,139.72946405410767
53392568,2010-Q4,0.668283543147019,35.55470541864037,139.72946405410767
53392568,2011-Q1,1.2925724432032926,35.55470541864037,139.72946405410767
53392568,2011-Q2,0.6517493180269415,35.55470541864037,139.72946405410767
53392568,2011-Q3,0.8298673666193997,35.55470541864037,139.72946405410767
53392568,2011-Q4,0.5443898340141784,35.55470541864037,139.72946405410767
53392568,2012-Q1,0.7911708644488484,35.55470541864037,139.72946405410767
53392568,2012-Q2,1.0572286474147117,35.55470541864037,139.72946405410767
53392568,2012-Q3,0.7758172298697903,35.55470541864037,139.72946405410767
53392568,2012-Q4,0.7050604322538115,35.55470541864037,139.72946405410767
53392568,2013-Q1,0.7454459481007549,35.55470541864037,139.72946405410767
53392568,2013-Q2,0.8725539858926061,35.55470541864037,139.72946405410767
53392568,2013-Q3,0.8632899805847464,35.55470541864037,139.72946405410767
53392568,2013-Q4,0.5793888595700237,35.55470541864037,139.72946405410767
53392568,2014-Q1,0.8874624342873334,35.55470541864037,139.72946405410767
53392568,2014-Q2,0.7703776382632483,35.55470541864037,139.72946405410767
53392568,2014-Q3,1.2147067717845492,35.55470541864037,139.72946405410767
53392568,2014-Q4,0.9553931539836418,35.55470541864037,139.72946405410767
53392568,2015-Q1,0.8548353139899512,35.55470541864037,139.72946405410767
53392568,2015-Q2,0.7935675588361477,35.55470541864037,139.72946405410767
53392568,2015-Q3,0.7789978347059593,35.55470541864037,139.72946405410767
53392568,2015-Q4,1.4181234476891786,35.55470541864037,139.72946405410767
53392568,2016-Q1,1.048209604619161,35.55470541864037,139.72946405410767
53392568,2016-Q2,0.6995520813145361,35.55470541864037,139.72946405410767
53392568,2016-Q3,1.0524916005252598,35.55470541864037,139.72946405410767
53392568,2016-Q4,0.5881575709435355,35.55470541864037,139.72946405410767
53392568,2017-Q1,0.7952851367462002,35.55470541864037,139.72946405410767
53392568,2017-Q2,0.8749379363183134,35.55470541864037,139.72946405410767
53392568,2017-Q3,0.6815845475171193,35.55470541864037,139.72946405410767
53392568,2017-Q4,0.7567225436665971,35.55470541864037,139.72946405410767
53392568,2018-Q1,0.7050523994390447,35.55470541864037,139.72946405410767
53392568,2018-Q2,0.7644293063834141,35.55470541864037,139.72946405410767
53392568,2018-Q3,0.4710851443397523,35.55470541864037,139.72946405410767
53392568,2018-Q4,0.723910390107654,35.55470541864037,139.72946405410767
53392568,2019-Q1,0.8574982431231852,35.55470541864037,139.72946405410767
53392568,2019-Q2,0.7366839325082717,35.55470541864037,139.72946405410767
53392568,2019-Q3,0.6891361507691982,35.55470541864037,139.72946405410767
53392568,2019-Q4,0.7217113444631158,35.55470541864037,139.72946405410767
53392568,2020-Q1,0.9357853792739703,35.55470541864037,139.72946405410767
53392568,2020-Q2,0.572036646960103,35.55470541864037,139.72946405410767
53392568,2020-Q3,0.765924467900609,35.55470541864037,139.72946405410767
53392568,2020-Q4,1.038600250093194,35.55470541864037,139.72946405410767
53392568,2021-Q1,0.5971523689957738,35.55470541864037,139.72946405410767
53392568,2021-Q2,0.604130334084184,35.55470541864037,139.72946405410767
53392568,2021-Q3,0.6050742100191864,35.55470541864037,139.72946405410767
53392568,2021-Q4,0.6752793562094096,35.55470541864037,139.72946405410767
53392568,2022-Q1,0.7760302684708338,35.55470541864037,139.72946405410767
53392568,2022-Q2,0.5183508762066625,35.55470541864037,139.72946405410767
53392568,2022-Q3,0.6181016961598577,35.55470541864037,139.72946405410767
53392568,2022-Q4,0.589632832963601,35.55470541864037,139.72946405410767
53392568,2023-Q1,0.6554022037355247,35.55470541864037,139.72946405410767
53392568,2023-Q2,0.9172471260309071,35.55470541864037,139.72946405410767
53392568,2023-Q3,0.6413698026399018,35.55470541864037,139.72946405410767
53392568,2023-Q4,0.6360729827730264,35.55470541864037,139.72946405410767
53392568,2024-Q1,0.7183166248581745,35.55470541864037,139.72946405410767
53392568,2024-Q2,0.8724653472993302,35.55470541864037,139.72946405410767
53392568,2024-Q3,1.0562248232637712,35.55470541864037,139.72946405410767
53392568,2024-Q4,0.6830367806635461,35.55470541864037,139.72946405410767
53392568,2025-Q1,0.5742878483350405,35.55470541864037,139.72946405410767
53392569,2005-Q3,1.0,35.552331215338825,139.7400963306427
53392569,2005-Q4,0.5557254641095524,35.552331215338825,139.7400963306427
53392569,2006-Q1,0.6787123221997861,35.552331215338825,139.7400963306427
53392569,2006-Q2,1.1979911704818818,35.552331215338825,139.7400963306427
53392569,2006-Q3,0.9200036382014182,35.552331215338825,139.7400963306427
53392569,2006-Q4,0.8835754386160717,35.552331215338825,139.7400963306427
53392569,2007-Q1,1.2198158816290117,35.552331215338825,139.7400963306427
53392569,2007-Q2,1.3366218470934632,35.552331215338825,139.7400963306427
53392569,2007-Q3,0.5317119551204126,35.552331215338825,139.7400963306427
53392569,2007-Q4,1.148400471203436,35.552331215338825,139.7400963306427
53392569,2008-Q1,1.5259290412817537,35.552331215338825,139.7400963306427
53392569,2008-Q2,0.6287837493643461,35.552331215338825,139.7400963306427
53392569,2008-Q3,0.7835141129205153,35.552331215338825,139.7400963306427
53392569,2008-Q4,0.7596572394521618,35.552331215338825,139.7400963306427
53392569,2009-Q1,1.1650364002336677,35.552331215338825,139.7400963306427
53392569,2009-Q2,0.9675214181162619,35.552331215338825,139.7400963306427
53392569,2009-Q3,1.1221804397846116,35.552331215338825,139.7400963306427
53392569,2009-Q4,1.0448991499546578,35.552331215338825,139.7400963306427
53392569,2010-Q1,1.2422971063051287,35.552331215338825,139.7400963306427
53392569,2010-Q2,0.7385946028131968,35.552331215338825,139.7400963306427
53392569,2010-Q3,0.7057171397798021,35.552331215338825,139.7400963306427
53392569,2010-Q4,1.0337877506319741,35.552331215338825,139.7400963306427
53392569,2011-Q1,0.8921405556930039,35.552331215338825,139.7400963306427
53392569,2011-Q2,0.8411342642885715,35.552331215338825,139.7400963306427
53392569,2011-Q3,0.6488281857545568,35.552331215338825,139.7400963306427
53392569,2011-Q4,0.9948757965847098,35.552331215338825,139.7400963306427
53392569,2012-Q1,0.550366027112089,35.552331215338825,139.7400963306427
53392569,2012-Q2,0.6976228638638716,35.552331215338825,139.7400963306427
53392569,2012-Q3,0.9553874266430717,35.552331215338825,139.7400963306427
53392569,2012-Q4,0.8188680896499482,35.552331215338825,139.7400963306427
53392569,2013-Q1,0.6110437276104558,35.552331215338825,139.7400963306427
53392569,2013-Q2,0.8615337687835446,35.552331215338825,139.7400963306427
53392569,2013-Q3,0.8790718246405341,35.552331215338825,139.7400963306427
53392569,2013-Q4,1.099334438185125,35.552331215338825,139.7400963306427
53392569,2014-Q1,1.279682870645764,35.552331215338825,139.7400963306427
53392569,2014-Q2,1.331111620628164,35.552331215338825,139.7400963306427
53392569,2014-Q3,0.8111910871094293,35.552331215338825,139.7400963306427
53392569,2014-Q4,0.9158805151002362,35.552331215338825,139.7400963306427
53392569,2015-Q1,0.8390600972797246,35.552331215338825,139.7400963306427
53392569,2015-Q2,0.9093422307823859,35.552331215338825,139.7400963306427
53392569,2015-Q3,1.0421280031139426,35.552331215338825,139.7400963306427
53392569,2015-Q4,0.8456739090278024,35.552331215338825,139.7400963306427
53392569,2016-Q1,1.0655975535032902,35.552331215338825,139.7400963306427
53392569,2016-Q2,0.7844127360495936,35.552331215338825,139.7400963306427
53392569,2016-Q3,0.6091642151610943,35.552331215338825,139.7400963306427
53392569,2016-Q4,0.8777740693984012,35.552331215338825,139.7400963306427
53392569,2017-Q1,0.6606819257829911,35.552331215338825,139.7400963306427
53392569,2017-Q2,1.0415544962106942,35.552331215338825,139.7400963306427
53392569,2017-Q3,1.1337206027440918,35.552331215338825,139.7400963306427
53392569,2017-Q4,0.9750315828572667,35.552331215338825,139.7400963306427
53392569,2018-Q1,1.1151151679377274,35.552331215338825,139.7400963306427
53392569,2018-Q2,1.0882141162337433,35.552331215338825,139.7400963306427
53392569,2018-Q3,1.0326049576755336,35.552331215338825,139.7400963306427
53392569,2018-Q4,0.6486302454376043,35.552331215338825,139.7400963306427
53392569,2019-Q1,0.6373053468775459,35.552331215338825,139.7400963306427
53392569,2019-Q2,1.0782912950807197,35.552331215338825,139.7400963306427
53392569,2019-Q3,0.8972545412240522,35.552331215338825,139.7400963306427
53392569,2019-Q4,0.8062720379765534,35.552331215338825,139.7400963306427
53392569,2020-Q1,1.0058541146919286,35.552331215338825,139.7400963306427
53392569,2020-Q2,0.8184079471064457,35.552331215338825,139.7400963306427
53392569,2020-Q3,0.6961798302711077,35.552331215338825,139.7400963306427
53392569,2020-Q4,0.7859851528625459,35.552331215338825,139.7400963306427
53392569,2021-Q1,0.9528190279798171,35.552331215338825,139.7400963306427
53392569,2021-Q2,0.9478208741438572,35.552331215338825,139.7400963306427
53392569,2021-Q3,0.5975279548417576,35.552331215338825,139.7400963306427
53392569,2021-Q4,0.6827013676877919,35.552331215338825,139.7400963306427
53392569,2022-Q1,0.7286379815854341,35.552331215338825,139.7400963306427
53392569,2022-Q2,0.6761376979680259,35.552331215338825,139.7400963306427
53392569,2022-Q3,0.8422376728651033,35.552331215338825,139.7400963306427
53392569,2022-Q4,1.0881251951600681,35.552331215338825,139.7400963306427
53392569,2023-Q1,0.5982514866499081,35.552331215338825,139.7400963306427
53392569,2023-Q2,0.7049723720658262,35.552331215338825,139.7400963306427
53392569,2023-Q3,1.0101234698583783,35.552331215338825,139.7400963306427
53392569,2023-Q4,0.9314240079956494,35.552331215338825,139.7400963306427
53392569,2024-Q1,0.8997543656923327,35.552331215338825,139.7400963306427
53392569,2024-Q2,0.739214220058329,35.552331215338825,139.7400963306427
53392569,2024-Q3,0.8574426603619507,35.552331215338825,139.7400963306427
53392569,2024-Q4,1.0089203415474797,35.552331215338825,139.7400963306427
53392569,2025-Q1,0.830832007234867,35.552331215338825,139.7400963306427
53392575,2006-Q4,1.0,35.56524005411129,139.69628512859344
53392575,2010-Q1,1.6329756231245844,35.56524005411129,139.69628512859344
53392575,2010-Q3,1.3382892093646221,35.56524005411129,139.69628512859344
53392575,2011-Q2,0.987575614590431,35.56524005411129,139.69628512859344
53392575,2013-Q1,2.7051355005876014,35.56524005411129,139.69628512859344
53392575,2014-Q4,1.3161159127430175,35.56524005411129,139.69628512859344
53392575,2018-Q4,1.1187757018462912,35.56524005411129,139.69628512859344
53392575,2021-Q3,0.8722574037513331,35.56524005411129,139.69628512859344
53392575,2024-Q1,1.0912717674152352,35.56524005411129,139.69628512859344
53392575,2024-Q4,0.717239618840813,35.56524005411129,139.69628512859344
53392576,2005-Q3,1.0,35.56260437564309,139.7084891796112
53392576,2005-Q4,0.7384846132440938,35.56260437564309,139.7084891796112
53392576,2006-Q1,1.1288985608003672,35.56260437564309,139.7084891796112
53392576,2006-Q2,0.6923511347985989,35.56260437564309,139.7084891796112
53392576,2006-Q3,0.7987822307327836,35.56260437564309,139.7084891796112
53392576,2006-Q4,1.0714752993323944,35.56260437564309,139.7084891796112
53392576,2007-Q1,1.2721351832384684,35.56260437564309,139.7084891796112
53392576,2007-Q2,0.9165148273880797,35.56260437564309,139.7084891796112
53392576,2007-Q3,0.9388316076938208,35.56260437564309,139.7084891796112
53392576,2007-Q4,0.9048505107233465,35.56260437564309,139.7084891796112
53392576,2008-Q1,1.0543220231489014,35.56260437564309,139.7084891796112
53392576,2008-Q2,0.816701142161815,35.56260437564309,139.7084891796112
53392576,2008-Q3,1.2481546043694651,35.56260437564309,139.7084891796112
53392576,2008-Q4,0.9508973040646769,35.56260437564309,139.7084891796112
53392576,2009-Q1,0.7387793275940934,35.56260437564309,139.7084891796112
53392576,2009-Q2,1.4106787486421566,35.56260437564309,139.7084891796112
53392576,2009-Q3,1.3312239941407422,35.56260437564309,139.7084891796112
53392576,2009-Q4,0.8783886221114311,35.56260437564309,139.7084891796112
53392576,2010-Q1,1.0466844316072073,35.56260437564309,139.7084891796112
53392576,2010-Q2,1.6287444525976713,35.56260437564309,139.7084891796112
53392576,2010-Q3,1.193075651838351,35.56260437564309,139.7084891796112
53392576,2010-Q4,0.7576683126474449,35.56260437564309,139.7084891796112
53392576,2011-Q1,1.0228163994489783,35.56260437564309,139.7084891796112
53392576,2011-Q2,0.8434774684905391,35.56260437564309,139.7084891796112
53392576,2011-Q3,1.6485947240976866,35.56260437564309,139.7084891796112
53392576,2011-Q4,1.257159521544403,35.56260437564309,139.7084891796112
53392576,2012-Q1,0.8619634834647525,35.56260437564309,139.7084891796112
53392576,2012-Q2,1.185767194468133,35.56260437564309,139.7084891796112
53392576,2012-Q3,0.9992340176605211,35.56260437564309,139.7084891796112
53392576,2012-Q4,1.7876836012785617,35.56260437564309,139.7084891796112
53392576,2013-Q1,1.2649422032401465,35.56260437564309,139.7084891796112
53392576,2013-Q2,0.9508395093660654,35.56260437564309,139.7084891796112
53392576,2013-Q3,1.029748302851331,35.56260437564309,139.7084891796112
53392576,2013-Q4,1.293589711904214,35.56260437564309,139.7084891796112
53392576,2014-Q1,0.8802830631122825,35.56260437564309,139.7084891796112
53392576,2014-Q2,1.0075485390252348,35.56260437564309,139.7084891796112
53392576,2014-Q3,1.3815420690632374,35.56260437564309,139.7084891796112
53392576,2014-Q4,0.8707452123869907,35.56260437564309,139.7084891796112
53392576,2015-Q1,0.9968170648737601,35.56260437564309,139.7084891796112
53392576,2015-Q2,0.8218019234769812,35.56260437564309,139.7084891796112
53392576,2015-Q3,0.9676322630752269,35.56260437564309,139.7084891796112
53392576,2015-Q4,1.3520011209964728,35.56260437564309,139.7084891796112
53392576,2016-Q1,1.2335858324301499,35.56260437564309,139.7084891796112
53392576,2016-Q2,1.07709230553787,35.56260437564309,139.7084891796112
53392576,2016-Q3,0.9759521244524916,35.56260437564309,139.7084891796112
53392576,2016-Q4,0.9711121996492454,35.56260437564309,139.7084891796112
53392576,2017-Q1,1.045169138613711,35.56260437564309,139.7084891796112
53392576,2017-Q2,0.9056891361495798,35.56260437564309,139.7084891796112
53392576,2017-Q3,0.878688364773123,35.56260437564309,139.7084891796112
53392576,2017-Q4,0.7966238574312091,35.56260437564309,139.7084891796112
53392576,2018-Q1,1.0740089294645023,35.56260437564309,139.7084891796112
53392576,2018-Q2,0.8774722359841393,35.56260437564309,139.7084891796112
53392576,2018-Q3,1.20736478647432,35.56260437564309,139.7084891796112
53392576,2018-Q4,1.1052657209667813,35.56260437564309,139.7084891796112
53392576,2019-Q1,0.8479135002249333,35.56260437564309,139.7084891796112
53392576,2019-Q2,0.9414020996331237,35.56260437564309,139.7084891796112
53392576,2019-Q3,1.1154976268498662,35.56260437564309,139.7084891796112
53392576,2019-Q4,1.1107814143282861,35.56260437564309,139.7084891796112
53392576,2020-Q1,0.8101674495954051,35.56260437564309,139.7084891796112
53392576,2020-Q2,0.8586948143592541,35.56260437564309,139.7084891796112
53392576,2020-Q3,1.0315691009729688,35.56260437564309,139.7084891796112
53392576,2020-Q4,0.8651787699454808,35.56260437564309,139.7084891796112
53392576,2021-Q1,0.906425200192054,35.56260437564309,139.7084891796112
53392576,2021-Q2,1.1232126292097224,35.56260437564309,139.7084891796112
53392576,2021-Q3,0.7399194364805287,35.56260437564309,139.7084891796112
53392576,2021-Q4,0.8570063888959097,35.56260437564309,139.7084891796112
53392576,2022-Q1,1.1157552234973445,35.56260437564309,139.7084891796112
53392576,2022-Q2,0.927001198459219,35.56260437564309,139.7084891796112
53392576,2022-Q3,0.9445312251808813,35.56260437564309,139.7084891796112
53392576,2022-Q4,1.0394629363973764,35.56260437564309,139.7084891796112
53392576,2023-Q1,0.78236143224193,35.56260437564309,139.7084891796112
53392576,2023-Q2,0.8092238883722194,35.56260437564309,139.7084891796112
53392576,2023-Q3,0.834299751549093,35.56260437564309,139.7084891796112
53392576,2023-Q4,1.0808138601199855,35.56260437564309,139.7084891796112
53392576,2024-Q1,0.768023278153761,35.56260437564309,139.7084891796112
53392576,2024-Q2,0.9290311830924568,35.56260437564309,139.7084891796112
53392576,2024-Q3,0.9962097687123338,35.56260437564309,139.7084891796112
53392576,2024-Q4,0.7507059751913134,35.56260437564309,139.7084891796112
53392576,2025-Q1,0.822193933996958,35.56260437564309,139.7084891796112
53392577,2005-Q3,1.0,35.562525826311784,139.71602082252502
53392577,2005-Q4,1.5640950647372465,35.562525826311784,139.71602082252502
53392577,2006-Q1,1.7007649136092187,35.562525826311784,139.71602082252502
53392577,2006-Q2,1.2056788729092258,35.562525826311784,139.71602082252502
53392577,2006-Q3,1.2118873821827665,35.562525826311784,139.71602082252502
53392577,2006-Q4,2.0133677463050157,35.562525826311784,139.71602082252502
53392577,2007-Q1,1.080122042926446,35.562525826311784,139.71602082252502
